,date,title,point
635,20181116,창궐,5.33
636,20181116,120BPM,2.7
637,20181117,보헤미안 랩소디,9.63
638,20181117,번 더 스테이지: 더 무비,9.53
639,20181117,폴란드로 간 아이들,9.53
640,20181117,출국,9.45
641,20181117,원더,9.41
642,20181117,아이 캔 스피크,9.36
643,20181117,어느 가족,9.23
644,20181117,극장판 헬로카봇 : 백악기 시대,9.23
645,20181117,미쓰백,9.19
646,20181117,내 사랑,9.17
647,20181117,스타 이즈 본,9.16
648,20181117,카메라를 멈추면 안 돼!,9.16
649,20181117,타샤 튜더,9.14
650,20181117,바울,9.12
651,20181117,무간도,9.1
652,20181117,패딩턴 2,9.1
653,20181117,청설,9.01
654,20181117,소공녀,8.88
655,20181117,라빠르망,8.85
656,20181117,완벽한 타인,8.8
657,20181117,델타 보이즈,8.78
658,20181117,액슬,8.78
659,20181117,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
660,20181117,맨체스터 바이 더 씨,8.72
661,20181117,해피 투게더,8.69
662,20181117,플로리다 프로젝트,8.55
663,20181117,팬텀 스레드,8.38
664,20181117,그랜드 부다페스트 호텔,8.37
665,20181117,셰이프 오브 워터: 사랑의 모양,8.37
666,20181117,강철비,8.35
667,20181117,청년경찰,8.33
668,20181117,낮술,8.32
669,20181117,암수살인,8.31
670,20181117,죄 많은 소녀,8.17
671,20181117,하하하,8.1
672,20181117,남한산성,8.05
673,20181117,너의 췌장을 먹고 싶어,8.04
674,20181117,안시성,8.03
675,20181117,베놈,8.01
676,20181117,춘몽,7.99
677,20181117,당신의 부탁,7.89
678,20181117,최악의 하루,7.83
679,20181117,걷기왕,7.7
680,20181117,크레이지 리치 아시안,7.49
681,20181117,단지 세상의 끝,7.46
682,20181117,아가씨,7.1
683,20181117,퍼스트맨,6.97
684,20181117,신비한 동물들과 그린델왈드의 범죄,6.93
685,20181117,동네사람들,6.66
686,20181117,할로윈,6.56
687,20181118,보헤미안 랩소디,9.63
688,20181118,폴란드로 간 아이들,9.51
689,20181118,번 더 스테이지: 더 무비,9.5
690,20181118,출국,9.48
691,20181118,원더,9.41
692,20181118,아이 캔 스피크,9.36
693,20181118,어느 가족,9.23
694,20181118,극장판 헬로카봇 : 백악기 시대,9.23
695,20181118,미쓰백,9.18
696,20181118,내 사랑,9.17
697,20181118,스타 이즈 본,9.16
698,20181118,카메라를 멈추면 안 돼!,9.16
699,20181118,타샤 튜더,9.15
700,20181118,바울,9.12
701,20181118,무간도,9.1
702,20181118,패딩턴 2,9.1
703,20181118,청설,9.01
704,20181118,소공녀,8.88
705,20181118,라빠르망,8.85
706,20181118,완벽한 타인,8.79
707,20181118,델타 보이즈,8.78
708,20181118,액슬,8.78
709,20181118,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
710,20181118,맨체스터 바이 더 씨,8.72
711,20181118,해피 투게더,8.68
712,20181118,플로리다 프로젝트,8.55
713,20181118,팬텀 스레드,8.39
714,20181118,그랜드 부다페스트 호텔,8.37
715,20181118,셰이프 오브 워터: 사랑의 모양,8.36
716,20181118,강철비,8.35
717,20181118,청년경찰,8.33
718,20181118,낮술,8.32
719,20181118,암수살인,8.31
720,20181118,죄 많은 소녀,8.17
721,20181118,하하하,8.1
722,20181118,남한산성,8.05
723,20181118,너의 췌장을 먹고 싶어,8.04
724,20181118,안시성,8.03
725,20181118,베놈,8.01
726,20181118,춘몽,7.99
727,20181118,당신의 부탁,7.89
728,20181118,최악의 하루,7.83
729,20181118,걷기왕,7.7
730,20181118,크레이지 리치 아시안,7.48
731,20181118,단지 세상의 끝,7.46
732,20181118,아가씨,7.1
733,20181118,퍼스트맨,6.97
734,20181118,신비한 동물들과 그린델왈드의 범죄,6.77
735,20181118,동네사람들,6.64
736,20181118,할로윈,6.56
737,20181119,보헤미안 랩소디,9.63
738,20181119,폴란드로 간 아이들,9.51
739,20181119,출국,9.51
740,20181119,번 더 스테이지: 더 무비,9.48
741,20181119,원더,9.41
742,20181119,아이 캔 스피크,9.36
743,20181119,어느 가족,9.23
744,20181119,극장판 헬로카봇 : 백악기 시대,9.23
745,20181119,내 사랑,9.17
746,20181119,미쓰백,9.17
747,20181119,스타 이즈 본,9.17
748,20181119,카메라를 멈추면 안 돼!,9.16
749,20181119,타샤 튜더,9.15
750,20181119,바울,9.13
751,20181119,무간도,9.1
752,20181119,패딩턴 2,9.1
753,20181119,청설,9.01
754,20181119,소공녀,8.88
755,20181119,라빠르망,8.83
756,20181119,델타 보이즈,8.79
757,20181119,완벽한 타인,8.78
758,20181119,액슬,8.78
759,20181119,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
760,20181119,맨체스터 바이 더 씨,8.72
761,20181119,해피 투게더,8.57
762,20181119,플로리다 프로젝트,8.55
763,20181119,팬텀 스레드,8.39
764,20181119,그랜드 부다페스트 호텔,8.37
765,20181119,셰이프 오브 워터: 사랑의 모양,8.36
766,20181119,강철비,8.35
767,20181119,청년경찰,8.33
768,20181119,낮술,8.32
769,20181119,암수살인,8.31
770,20181119,죄 많은 소녀,8.17
771,20181119,하하하,8.1
772,20181119,남한산성,8.05
773,20181119,너의 췌장을 먹고 싶어,8.04
774,20181119,안시성,8.03
775,20181119,베놈,8.01
776,20181119,춘몽,7.99
777,20181119,당신의 부탁,7.89
778,20181119,최악의 하루,7.83
779,20181119,걷기왕,7.7
780,20181119,크레이지 리치 아시안,7.48
781,20181119,단지 세상의 끝,7.46
782,20181119,아가씨,7.1
783,20181119,퍼스트맨,6.97
784,20181119,신비한 동물들과 그린델왈드의 범죄,6.65
785,20181119,동네사람들,6.62
786,20181119,할로윈,6.56
787,20181120,보헤미안 랩소디,9.62
788,20181120,폴란드로 간 아이들,9.51
789,20181120,번 더 스테이지: 더 무비,9.48
790,20181120,출국,9.43
791,20181120,아이 캔 스피크,9.36
792,20181120,어느 가족,9.23
793,20181120,극장판 헬로카봇 : 백악기 시대,9.23
794,20181120,내 사랑,9.17
795,20181120,미쓰백,9.17
796,20181120,스타 이즈 본,9.16
797,20181120,카메라를 멈추면 안 돼!,9.16
798,20181120,타샤 튜더,9.15
799,20181120,바울,9.11
800,20181120,패딩턴 2,9.1
801,20181120,청설,9.01
802,20181120,바르다가 사랑한 얼굴들,8.92
803,20181120,소공녀,8.88
804,20181120,라빠르망,8.83
805,20181120,델타 보이즈,8.79
806,20181120,완벽한 타인,8.78
807,20181120,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
808,20181120,맨체스터 바이 더 씨,8.72
809,20181120,해피 투게더,8.57
810,20181120,플로리다 프로젝트,8.55
811,20181120,팬텀 스레드,8.39
812,20181120,너의 췌장을 먹고 싶어,8.38
813,20181120,그랜드 부다페스트 호텔,8.37
814,20181120,셰이프 오브 워터: 사랑의 모양,8.36
815,20181120,강철비,8.35
816,20181120,청년경찰,8.33
817,20181120,낮술,8.32
818,20181120,암수살인,8.31
819,20181120,죄 많은 소녀,8.17
820,20181120,하하하,8.1
821,20181120,남한산성,8.05
822,20181120,안시성,8.03
823,20181120,베놈,8.01
824,20181120,춘몽,7.99
825,20181120,최악의 하루,7.83
826,20181120,걷기왕,7.7
827,20181120,크레이지 리치 아시안,7.49
828,20181120,단지 세상의 끝,7.46
829,20181120,아가씨,7.11
830,20181120,퍼스트맨,6.96
831,20181120,신비한 동물들과 그린델왈드의 범죄,6.6
832,20181120,동네사람들,6.57
833,20181120,할로윈,6.56
834,20181120,펭귄 하이웨이,6.39
835,20181120,벽 속에 숨은 마법시계,6.33
836,20181120,여곡성,5.3
837,20181121,보헤미안 랩소디,9.62
838,20181121,폴란드로 간 아이들,9.51
839,20181121,번 더 스테이지: 더 무비,9.47
840,20181121,출국,9.4
841,20181121,말할 수 없는 비밀,9.27
842,20181121,어느 가족,9.23
843,20181121,극장판 헬로카봇 : 백악기 시대,9.23
844,20181121,미쓰백,9.17
845,20181121,스타 이즈 본,9.17
846,20181121,카메라를 멈추면 안 돼!,9.16
847,20181121,타샤 튜더,9.14
848,20181121,바울,9.11
849,20181121,패딩턴 2,9.1
850,20181121,청설,9.01
851,20181121,그것만이 내 세상,8.91
852,20181121,라빠르망,8.83
853,20181121,델타 보이즈,8.79
854,20181121,완벽한 타인,8.78
855,20181121,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
856,20181121,맨체스터 바이 더 씨,8.72
857,20181121,해피 투게더,8.59
858,20181121,플로리다 프로젝트,8.55
859,20181121,팬텀 스레드,8.39
860,20181121,그랜드 부다페스트 호텔,8.37
861,20181121,셰이프 오브 워터: 사랑의 모양,8.36
862,20181121,너의 췌장을 먹고 싶어,8.36
863,20181121,강철비,8.35
864,20181121,청년경찰,8.33
865,20181121,낮술,8.32
866,20181121,암수살인,8.32
867,20181121,죄 많은 소녀,8.17
868,20181121,하하하,8.1
869,20181121,안시성,8.03
870,20181121,베놈,8.01
871,20181121,춘몽,7.99
872,20181121,최악의 하루,7.83
873,20181121,걷기왕,7.7
874,20181121,크레이지 리치 아시안,7.49
875,20181121,단지 세상의 끝,7.46
876,20181121,아가씨,7.11
877,20181121,퍼스트맨,6.96
878,20181121,할로윈,6.57
879,20181121,신비한 동물들과 그린델왈드의 범죄,6.57
880,20181121,동네사람들,6.56
881,20181121,펭귄 하이웨이,6.38
882,20181121,벽 속에 숨은 마법시계,6.33
883,20181121,창궐,5.26
884,20181121,여곡성,5.02
885,20181121,120BPM,2.7
886,20181122,보헤미안 랩소디,9.62
887,20181122,폴란드로 간 아이들,9.48
888,20181122,번 더 스테이지: 더 무비,9.46
889,20181122,출국,9.39
890,20181122,빌리 엘리어트,9.29
891,20181122,말할 수 없는 비밀,9.27
892,20181122,어느 가족,9.23
893,20181122,극장판 헬로카봇 : 백악기 시대,9.23
894,20181122,스타 이즈 본,9.17
895,20181122,미쓰백,9.16
896,20181122,카메라를 멈추면 안 돼!,9.16
897,20181122,타샤 튜더,9.13
898,20181122,바울,9.11
899,20181122,패딩턴 2,9.1
900,20181122,청설,9.01
901,20181122,라빠르망,8.83
902,20181122,델타 보이즈,8.79
903,20181122,완벽한 타인,8.78
904,20181122,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
905,20181122,맨체스터 바이 더 씨,8.72
906,20181122,해피 투게더,8.61
907,20181122,플로리다 프로젝트,8.55
908,20181122,팬텀 스레드,8.38
909,20181122,너의 췌장을 먹고 싶어,8.38
910,20181122,그랜드 부다페스트 호텔,8.37
911,20181122,셰이프 오브 워터: 사랑의 모양,8.36
912,20181122,낮술,8.32
913,20181122,암수살인,8.31
914,20181122,칠드런 오브 맨,8.26
915,20181122,죄 많은 소녀,8.18
916,20181122,하하하,8.1
917,20181122,안시성,8.03
918,20181122,베놈,8.01
919,20181122,춘몽,8.0
920,20181122,성난황소,7.96
921,20181122,최악의 하루,7.83
922,20181122,걷기왕,7.7
923,20181122,크레이지 리치 아시안,7.48
924,20181122,단지 세상의 끝,7.46
925,20181122,아가씨,7.11
926,20181122,퍼스트맨,6.95
927,20181122,할로윈,6.57
928,20181122,동네사람들,6.53
929,20181122,신비한 동물들과 그린델왈드의 범죄,6.51
930,20181122,펭귄 하이웨이,6.38
931,20181122,창궐,5.24
932,20181122,여곡성,4.87
933,20181122,120BPM,2.7
934,20181123,보헤미안 랩소디,9.62
935,20181123,폴란드로 간 아이들,9.48
936,20181123,번 더 스테이지: 더 무비,9.44
937,20181123,출국,9.39
938,20181123,울지마 톤즈,9.34
939,20181123,말할 수 없는 비밀,9.27
940,20181123,어느 가족,9.23
941,20181123,극장판 헬로카봇 : 백악기 시대,9.23
942,20181123,스타 이즈 본,9.17
943,20181123,카메라를 멈추면 안 돼!,9.16
944,20181123,미쓰백,9.16
945,20181123,타샤 튜더,9.14
946,20181123,패딩턴 2,9.1
947,20181123,바울,9.09
948,20181123,청설,9.01
949,20181123,라빠르망,8.83
950,20181123,델타 보이즈,8.79
951,20181123,완벽한 타인,8.78
952,20181123,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
953,20181123,맨체스터 바이 더 씨,8.72
954,20181123,해피 투게더,8.62
955,20181123,플로리다 프로젝트,8.55
956,20181123,팬텀 스레드,8.38
957,20181123,그랜드 부다페스트 호텔,8.37
958,20181123,셰이프 오브 워터: 사랑의 모양,8.36
959,20181123,너의 췌장을 먹고 싶어,8.34
960,20181123,낮술,8.32
961,20181123,암수살인,8.32
962,20181123,칠드런 오브 맨,8.26
963,20181123,죄 많은 소녀,8.15
964,20181123,성난황소,8.12
965,20181123,하하하,8.1
966,20181123,안시성,8.03
967,20181123,베놈,8.01
968,20181123,춘몽,8.0
969,20181123,최악의 하루,7.83
970,20181123,걷기왕,7.7
971,20181123,크레이지 리치 아시안,7.47
972,20181123,단지 세상의 끝,7.46
973,20181123,아가씨,7.11
974,20181123,퍼스트맨,6.95
975,20181123,할로윈,6.57
976,20181123,동네사람들,6.52
977,20181123,신비한 동물들과 그린델왈드의 범죄,6.48
978,20181123,펭귄 하이웨이,6.38
979,20181123,창궐,5.23
980,20181123,여곡성,4.78
981,20181123,120BPM,2.7
982,20181124,베일리 어게인,9.67
983,20181124,보헤미안 랩소디,9.61
984,20181124,폴란드로 간 아이들,9.48
985,20181124,번 더 스테이지: 더 무비,9.44
986,20181124,출국,9.38
987,20181124,울지마 톤즈,9.34
988,20181124,어느 가족,9.23
989,20181124,극장판 헬로카봇 : 백악기 시대,9.23
990,20181124,스타 이즈 본,9.17
991,20181124,미쓰백,9.15
992,20181124,카메라를 멈추면 안 돼!,9.14
993,20181124,타샤 튜더,9.13
994,20181124,패딩턴 2,9.1
995,20181124,바울,9.07
996,20181124,청설,9.01
997,20181124,라빠르망,8.83
998,20181124,델타 보이즈,8.79
999,20181124,완벽한 타인,8.77
1000,20181124,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
1001,20181124,맨체스터 바이 더 씨,8.72
1002,20181124,해피 투게더,8.63
1003,20181124,플로리다 프로젝트,8.55
1004,20181124,팬텀 스레드,8.38
1005,20181124,그랜드 부다페스트 호텔,8.37
1006,20181124,셰이프 오브 워터: 사랑의 모양,8.36
1007,20181124,낮술,8.32
1008,20181124,암수살인,8.31
1009,20181124,너의 췌장을 먹고 싶어,8.3
1010,20181124,칠드런 오브 맨,8.26
1011,20181124,죄 많은 소녀,8.16
1012,20181124,성난황소,8.15
1013,20181124,하하하,8.1
1014,20181124,안시성,8.03
1015,20181124,베놈,8.01
1016,20181124,춘몽,8.0
1017,20181124,최악의 하루,7.83
1018,20181124,걷기왕,7.7
1019,20181124,단지 세상의 끝,7.46
1020,20181124,크레이지 리치 아시안,7.41
1021,20181124,아가씨,7.1
1022,20181124,퍼스트맨,6.94
1023,20181124,할로윈,6.57
1024,20181124,동네사람들,6.52
1025,20181124,신비한 동물들과 그린델왈드의 범죄,6.47
1026,20181124,펭귄 하이웨이,6.39
1027,20181124,창궐,5.2
1028,20181124,여곡성,4.65
1029,20181124,120BPM,2.7
1030,20181125,베일리 어게인,9.63
1031,20181125,보헤미안 랩소디,9.6
1032,20181125,폴란드로 간 아이들,9.48
1033,20181125,번 더 스테이지: 더 무비,9.43
1034,20181125,출국,9.38
1035,20181125,울지마 톤즈,9.34
1036,20181125,어느 가족,9.23
1037,20181125,극장판 헬로카봇 : 백악기 시대,9.23
1038,20181125,스타 이즈 본,9.16
1039,20181125,미쓰백,9.15
1040,20181125,타샤 튜더,9.13
1041,20181125,카메라를 멈추면 안 돼!,9.13
1042,20181125,패딩턴 2,9.1
1043,20181125,바울,9.09
1044,20181125,청설,9.01
1045,20181125,라빠르망,8.83
1046,20181125,델타 보이즈,8.79
1047,20181125,완벽한 타인,8.77
1048,20181125,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
1049,20181125,맨체스터 바이 더 씨,8.72
1050,20181125,해피 투게더,8.63
1051,20181125,플로리다 프로젝트,8.55
1052,20181125,팬텀 스레드,8.38
1053,20181125,그랜드 부다페스트 호텔,8.37
1054,20181125,셰이프 오브 워터: 사랑의 모양,8.36
1055,20181125,낮술,8.32
1056,20181125,너의 췌장을 먹고 싶어,8.32
1057,20181125,암수살인,8.31
1058,20181125,칠드런 오브 맨,8.26
1059,20181125,성난황소,8.15
1060,20181125,죄 많은 소녀,8.15
1061,20181125,하하하,8.1
1062,20181125,안시성,8.03
1063,20181125,베놈,8.01
1064,20181125,춘몽,8.0
1065,20181125,최악의 하루,7.83
1066,20181125,크레이지 리치 아시안,7.39
1067,20181125,퍼스트맨,6.95
1068,20181125,할로윈,6.57
1069,20181125,동네사람들,6.51
1070,20181125,신비한 동물들과 그린델왈드의 범죄,6.46
1071,20181125,펭귄 하이웨이,6.39
1072,20181125,창궐,5.19
1073,20181125,여곡성,4.57
1074,20181126,베일리 어게인,9.62
1075,20181126,보헤미안 랩소디,9.59
1076,20181126,폴란드로 간 아이들,9.47
1077,20181126,번 더 스테이지: 더 무비,9.41
1078,20181126,출국,9.37
1079,20181126,울지마 톤즈,9.34
1080,20181126,어느 가족,9.23
1081,20181126,극장판 헬로카봇 : 백악기 시대,9.23
1082,20181126,스타 이즈 본,9.16
1083,20181126,미쓰백,9.14
1084,20181126,타샤 튜더,9.13
1085,20181126,카메라를 멈추면 안 돼!,9.12
1086,20181126,패딩턴 2,9.1
1087,20181126,바울,9.1
1088,20181126,보디가드,9.02
1089,20181126,청설,9.01
1090,20181126,라빠르망,8.83
1091,20181126,델타 보이즈,8.79
1092,20181126,완벽한 타인,8.77
1093,20181126,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
1094,20181126,맨체스터 바이 더 씨,8.72
1095,20181126,해피 투게더,8.63
1096,20181126,팬텀 스레드,8.38
1097,20181126,그랜드 부다페스트 호텔,8.37
1098,20181126,셰이프 오브 워터: 사랑의 모양,8.36
1099,20181126,낮술,8.32
1100,20181126,암수살인,8.31
1101,20181126,너의 췌장을 먹고 싶어,8.3
1102,20181126,칠드런 오브 맨,8.26
1103,20181126,죄 많은 소녀,8.14
1104,20181126,성난황소,8.12
1105,20181126,하하하,8.1
1106,20181126,안시성,8.02
1107,20181126,베놈,8.01
1108,20181126,춘몽,8.0
1109,20181126,예수는 역사다,7.7
1110,20181126,크레이지 리치 아시안,7.34
1111,20181126,퍼스트맨,6.95
1112,20181126,할로윈,6.57
1113,20181126,동네사람들,6.49
1114,20181126,신비한 동물들과 그린델왈드의 범죄,6.46
1115,20181126,창궐,5.18
1116,20181126,여곡성,4.53
1117,20181127,베일리 어게인,9.62
1118,20181127,보헤미안 랩소디,9.59
1119,20181127,폴란드로 간 아이들,9.47
1120,20181127,번 더 스테이지: 더 무비,9.39
1121,20181127,출국,9.36
1122,20181127,울지마 톤즈,9.34
1123,20181127,극장판 헬로카봇 : 백악기 시대,9.23
1124,20181127,스타 이즈 본,9.16
1125,20181127,미쓰백,9.14
1126,20181127,타샤 튜더,9.13
1127,20181127,카메라를 멈추면 안 돼!,9.12
1128,20181127,패딩턴 2,9.1
1129,20181127,바울,9.1
1130,20181127,보디가드,9.02
1131,20181127,청설,9.01
1132,20181127,라빠르망,8.84
1133,20181127,델타 보이즈,8.79
1134,20181127,완벽한 타인,8.76
1135,20181127,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
1136,20181127,맨체스터 바이 더 씨,8.72
1137,20181127,해피 투게더,8.59
1138,20181127,팬텀 스레드,8.38
1139,20181127,그랜드 부다페스트 호텔,8.37
1140,20181127,셰이프 오브 워터: 사랑의 모양,8.36
1141,20181127,낮술,8.32
1142,20181127,너의 췌장을 먹고 싶어,8.32
1143,20181127,암수살인,8.31
1144,20181127,칠드런 오브 맨,8.26
1145,20181127,죄 많은 소녀,8.13
1146,20181127,하하하,8.1
1147,20181127,성난황소,8.07
1148,20181127,안시성,8.02
1149,20181127,베놈,8.01
1150,20181127,춘몽,8.0
1151,20181127,크레이지 리치 아시안,7.34
1152,20181127,퍼스트맨,6.94
1153,20181127,할로윈,6.57
1154,20181127,신비한 동물들과 그린델왈드의 범죄,6.46
1155,20181127,동네사람들,6.32
1156,20181127,창궐,5.18
1157,20181127,여곡성,4.5
1158,20181128,베일리 어게인,9.63
1159,20181128,보헤미안 랩소디,9.59
1160,20181128,폴란드로 간 아이들,9.47
1161,20181128,번 더 스테이지: 더 무비,9.39
1162,20181128,출국,9.36
1163,20181128,울지마 톤즈,9.34
1164,20181128,극장판 헬로카봇 : 백악기 시대,9.23
1165,20181128,스타 이즈 본,9.16
1166,20181128,미쓰백,9.14
1167,20181128,타샤 튜더,9.13
1168,20181128,카메라를 멈추면 안 돼!,9.12
1169,20181128,패딩턴 2,9.11
1170,20181128,바울,9.1
1171,20181128,보디가드,9.02
1172,20181128,청설,9.01
1173,20181128,라빠르망,8.84
1174,20181128,델타 보이즈,8.79
1175,20181128,완벽한 타인,8.76
1176,20181128,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
1177,20181128,맨체스터 바이 더 씨,8.72
1178,20181128,국가부도의 날,8.7
1179,20181128,해피 투게더,8.54
1180,20181128,팬텀 스레드,8.38
1181,20181128,그랜드 부다페스트 호텔,8.37
1182,20181128,셰이프 오브 워터: 사랑의 모양,8.36
1183,20181128,낮술,8.32
1184,20181128,너의 췌장을 먹고 싶어,8.27
1185,20181128,칠드런 오브 맨,8.26
1186,20181128,죄 많은 소녀,8.11
1187,20181128,하하하,8.1
1188,20181128,성난황소,8.07
1189,20181128,안시성,8.02
1190,20181128,춘몽,8.0
1191,20181128,크레이지 리치 아시안,7.33
1192,20181128,퍼스트맨,6.94
1193,20181128,신비한 동물들과 그린델왈드의 범죄,6.43
1194,20181128,동네사람들,6.17
1195,20181128,창궐,5.17
1196,20181128,여곡성,4.5
1197,20181129,베일리 어게인,9.63
1198,20181129,보헤미안 랩소디,9.58
1199,20181129,폴란드로 간 아이들,9.47
1200,20181129,번 더 스테이지: 더 무비,9.39
1201,20181129,울지마 톤즈,9.34
1202,20181129,출국,9.31
1203,20181129,"나, 다니엘 블레이크",9.24
1204,20181129,스타 이즈 본,9.16
1205,20181129,미쓰백,9.14
1206,20181129,타샤 튜더,9.13
1207,20181129,카메라를 멈추면 안 돼!,9.12
1208,20181129,패딩턴 2,9.11
1209,20181129,바울,9.1
1210,20181129,보디가드,9.02
1211,20181129,청설,9.01
1212,20181129,라빠르망,8.84
1213,20181129,델타 보이즈,8.79
1214,20181129,완벽한 타인,8.76
1215,20181129,더 포스트,8.75
1216,20181129,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
1217,20181129,맨체스터 바이 더 씨,8.72
1218,20181129,워크 투 리멤버,8.67
1219,20181129,국가부도의 날,8.63
1220,20181129,해피 투게더,8.4
1221,20181129,팬텀 스레드,8.38
1222,20181129,그랜드 부다페스트 호텔,8.37
1223,20181129,셰이프 오브 워터: 사랑의 모양,8.36
1224,20181129,낮술,8.32
1225,20181129,너의 췌장을 먹고 싶어,8.27
1226,20181129,칠드런 오브 맨,8.26
1227,20181129,죄 많은 소녀,8.11
1228,20181129,하하하,8.1
1229,20181129,성난황소,8.04
1230,20181129,안시성,8.02
1231,20181129,후드,8.0
1232,20181129,춘몽,8.0
1233,20181129,크레이지 리치 아시안,7.3
1234,20181129,퍼스트맨,6.94
1235,20181129,신비한 동물들과 그린델왈드의 범죄,6.42
1236,20181129,동네사람들,6.1
1237,20181129,창궐,5.17
1238,20181129,여곡성,4.48
1239,20181130,보헤미안 랩소디,9.58
1240,20181130,베일리 어게인,9.57
1241,20181130,폴란드로 간 아이들,9.45
1242,20181130,번 더 스테이지: 더 무비,9.4
1243,20181130,울지마 톤즈,9.34
1244,20181130,출국,9.27
1245,20181130,극장판 헬로카봇 : 백악기 시대,9.23
1246,20181130,바울,9.17
1247,20181130,스타 이즈 본,9.16
1248,20181130,미쓰백,9.14
1249,20181130,타샤 튜더,9.13
1250,20181130,카메라를 멈추면 안 돼!,9.12
1251,20181130,패딩턴 2,9.11
1252,20181130,보디가드,9.02
1253,20181130,청설,9.01
1254,20181130,델타 보이즈,8.79
1255,20181130,완벽한 타인,8.76
1256,20181130,더 포스트,8.75
1257,20181130,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
1258,20181130,맨체스터 바이 더 씨,8.72
1259,20181130,워크 투 리멤버,8.67
